지점,지점명,일시,기온,강수량,풍속,습도
119,수원,2023-06-07 8:00,19.2,,1.7,80
119,수원,2023-06-07 9:00,19.5,,2.3,79
119,수원,2023-06-07 10:00,20.7,,1.5,72
119,수원,2023-06-07 11:00,20.9,,2.5,72
119,수원,2023-06-07 12:00,21.5,,2.7,71
119,수원,2023-06-07 13:00,22.2,,2.3,67
119,수원,2023-06-07 14:00,23.4,,1.9,64
119,수원,2023-06-07 15:00,24.4,,2.2,63
119,수원,2023-06-07 16:00,25.6,,3.7,62
119,수원,2023-06-07 17:00,24.5,,3.6,67
119,수원,2023-06-07 18:00,23.3,,3.1,70
119,수원,2023-06-07 19:00,22.6,,1,73
119,수원,2023-06-07 20:00,22.4,,2.1,74
119,수원,2023-06-07 21:00,22.1,,2,68
119,수원,2023-06-07 22:00,21.2,,1,72
119,수원,2023-06-07 23:00,20.2,,1.2,75
119,수원,2023-06-08 0:00,19.9,,2.3,76
119,수원,2023-06-08 1:00,19,,2,83
119,수원,2023-06-08 2:00,18.2,,1.5,86
119,수원,2023-06-08 3:00,17.9,,1.7,88
119,수원,2023-06-08 4:00,16.9,,0.9,92
119,수원,2023-06-08 5:00,17.4,,1.7,92
119,수원,2023-06-08 6:00,18,,1.1,87
119,수원,2023-06-08 7:00,18.4,,0.4,85
119,수원,2023-06-08 8:00,19,,0.8,81
119,수원,2023-06-08 9:00,19.7,,0.5,78
119,수원,2023-06-08 10:00,20.4,,2.8,76
119,수원,2023-06-08 11:00,21.2,,2.8,71
119,수원,2023-06-08 12:00,21.6,,3.6,71
119,수원,2023-06-08 13:00,22,0,2.8,68
119,수원,2023-06-08 14:00,22,0,2.9,69
119,수원,2023-06-08 15:00,22.2,0,2.7,70
119,수원,2023-06-08 16:00,23.2,,2.6,65
119,수원,2023-06-08 17:00,23.7,,2.1,65
119,수원,2023-06-08 18:00,22.7,,3.7,71
119,수원,2023-06-08 19:00,21.3,,2.5,76
119,수원,2023-06-08 20:00,20.5,,2.1,79
119,수원,2023-06-08 21:00,20,,1.6,80
119,수원,2023-06-08 22:00,19.5,0,0.9,83
119,수원,2023-06-08 23:00,19.7,0,2.5,82
119,수원,2023-06-09 0:00,19.4,0,2.3,87
119,수원,2023-06-09 1:00,18.8,1.2,2.7,93
119,수원,2023-06-09 2:00,18.7,0.7,2.5,97
119,수원,2023-06-09 3:00,18.6,0.3,3.3,97
119,수원,2023-06-09 4:00,18.3,0.5,2.8,97
119,수원,2023-06-09 5:00,18.1,0.1,1.4,98
119,수원,2023-06-09 6:00,18.2,,1.1,98
119,수원,2023-06-09 7:00,18.3,,2,97
119,수원,2023-06-09 8:00,19.8,,1,88
119,수원,2023-06-09 9:00,21.5,,1.3,73
119,수원,2023-06-09 10:00,22.3,,1.9,70
119,수원,2023-06-09 11:00,23.7,,1.2,59
119,수원,2023-06-09 12:00,24.7,,1.8,55
119,수원,2023-06-09 13:00,25.8,,2.2,55
119,수원,2023-06-09 14:00,25.8,,2.8,51
119,수원,2023-06-09 15:00,27.1,,1.5,44
119,수원,2023-06-09 16:00,28,,1.9,34
119,수원,2023-06-09 17:00,27.7,,1.3,36
119,수원,2023-06-09 18:00,27.1,,2.4,37
119,수원,2023-06-09 19:00,26.5,,2.6,38
119,수원,2023-06-09 20:00,24.8,,1.4,42
119,수원,2023-06-09 21:00,23.6,,1,46
119,수원,2023-06-09 22:00,22.9,,0.5,53
119,수원,2023-06-09 23:00,21.4,,0.2,68
119,수원,2023-06-10 0:00,20.6,,0.2,73
119,수원,2023-06-10 1:00,21.3,,1,70
119,수원,2023-06-10 2:00,20.7,,1.1,75
119,수원,2023-06-10 3:00,19.9,,1,81
119,수원,2023-06-10 4:00,20.5,,1,82
119,수원,2023-06-10 5:00,20,,1.1,83
119,수원,2023-06-10 6:00,20.4,,1.7,79
119,수원,2023-06-10 7:00,21.1,,2.4,75
119,수원,2023-06-10 8:00,23,,2.2,71
119,수원,2023-06-10 9:00,24.2,,2.7,63
119,수원,2023-06-10 10:00,25.3,,2.2,58
119,수원,2023-06-10 11:00,26.2,,2.1,53
119,수원,2023-06-10 12:00,27,,2.3,49
119,수원,2023-06-10 13:00,27.1,,2.9,49
119,수원,2023-06-10 14:00,27.5,,2.4,47
119,수원,2023-06-10 15:00,27.7,,3.3,45
119,수원,2023-06-10 16:00,27.3,,3.6,48
119,수원,2023-06-10 17:00,23.6,0,4.2,59
119,수원,2023-06-10 18:00,23.6,,3.4,57
119,수원,2023-06-10 19:00,21.2,,2.7,73
119,수원,2023-06-10 20:00,20.8,,0.1,76
119,수원,2023-06-10 21:00,21.3,,2.2,75
119,수원,2023-06-10 22:00,22.3,,2.9,65
119,수원,2023-06-10 23:00,21.5,,0.5,70
119,수원,2023-06-11 0:00,20.7,,3.4,78
119,수원,2023-06-11 1:00,19.3,0,2.4,86
119,수원,2023-06-11 2:00,19,,1.5,82
119,수원,2023-06-11 3:00,19.1,,1.4,79
119,수원,2023-06-11 4:00,19.5,,2.6,74
119,수원,2023-06-11 5:00,19.6,,1.9,76
119,수원,2023-06-11 6:00,19,,2.4,81
119,수원,2023-06-11 7:00,19.6,,2.7,80
119,수원,2023-06-11 8:00,21.9,,2,72
119,수원,2023-06-11 9:00,22.8,,1.9,69
119,수원,2023-06-11 10:00,24.9,,1.4,63
119,수원,2023-06-11 11:00,25.9,,1.8,57
119,수원,2023-06-11 12:00,24.4,,3.3,69
119,수원,2023-06-11 13:00,25.6,,3.3,59
119,수원,2023-06-11 14:00,25.9,,4.4,57
119,수원,2023-06-11 15:00,26.4,,2.7,58
119,수원,2023-06-11 16:00,26.4,,2.6,58
119,수원,2023-06-11 17:00,27.3,,2.7,50
119,수원,2023-06-11 18:00,26.5,,2.8,52
119,수원,2023-06-11 19:00,25.3,,2.6,54
119,수원,2023-06-11 20:00,22.4,,1.9,72
119,수원,2023-06-11 21:00,20.9,,2.5,77
119,수원,2023-06-11 22:00,19.2,,1.6,87
119,수원,2023-06-11 23:00,18.8,,1.3,89
119,수원,2023-06-12 0:00,18.3,,0.2,89
119,수원,2023-06-12 1:00,17.5,,0.1,91
119,수원,2023-06-12 2:00,17,,0.4,92
119,수원,2023-06-12 3:00,16.6,,1.2,95
119,수원,2023-06-12 4:00,16.7,,0.3,95
119,수원,2023-06-12 5:00,16.2,,0.4,95
119,수원,2023-06-12 6:00,16.8,,0,96
119,수원,2023-06-12 7:00,19.3,,0.1,85
119,수원,2023-06-12 8:00,21,,1.3,71
119,수원,2023-06-12 9:00,22.9,,1.4,65
119,수원,2023-06-12 10:00,23.7,,2.3,58
119,수원,2023-06-12 11:00,24.6,,1.9,56
119,수원,2023-06-12 12:00,25.7,,2,54
119,수원,2023-06-12 13:00,26,,1.9,54
119,수원,2023-06-12 14:00,26.9,,2.8,49
119,수원,2023-06-12 15:00,24.9,,4.9,53
119,수원,2023-06-12 16:00,23.6,,3.8,58
119,수원,2023-06-12 17:00,22.9,,3.3,63
119,수원,2023-06-12 18:00,22.4,0,1.7,68
119,수원,2023-06-12 19:00,21.7,0,0.8,70
119,수원,2023-06-12 20:00,20.8,0,2,76
119,수원,2023-06-12 21:00,19.8,,1.9,82
119,수원,2023-06-12 22:00,19.6,,1.3,82
119,수원,2023-06-12 23:00,19.1,,1.2,84
119,수원,2023-06-13 0:00,19.4,,1,83
119,수원,2023-06-13 1:00,19.4,,0.2,82
119,수원,2023-06-13 2:00,19.1,,1.3,85
119,수원,2023-06-13 3:00,18.9,,1.1,84
119,수원,2023-06-13 4:00,18.6,,1,85
119,수원,2023-06-13 5:00,18.4,,1.4,83
119,수원,2023-06-13 6:00,18,,1.6,80
119,수원,2023-06-13 7:00,19.1,,1.6,72
119,수원,2023-06-13 8:00,20.3,,1.9,66
119,수원,2023-06-13 9:00,21.8,,2.4,57
119,수원,2023-06-13 10:00,23.2,,2.4,56
119,수원,2023-06-13 11:00,24.4,,2.7,58
119,수원,2023-06-13 12:00,25,,3.4,56
119,수원,2023-06-13 13:00,25.5,,3.3,52
119,수원,2023-06-13 14:00,25.2,,3.2,54
119,수원,2023-06-13 15:00,24.9,,3.5,56
119,수원,2023-06-13 16:00,24.5,,4.8,58
119,수원,2023-06-13 17:00,24,,4.1,58
119,수원,2023-06-13 18:00,23.1,,3.4,62
119,수원,2023-06-13 19:00,22.5,,2.4,61
119,수원,2023-06-13 20:00,20.6,,1.6,77
119,수원,2023-06-13 21:00,19.3,,1.9,86
119,수원,2023-06-13 22:00,18.7,,1.3,90
119,수원,2023-06-13 23:00,18.3,,1.2,92
119,수원,2023-06-14 0:00,17.8,,0.5,93
119,수원,2023-06-14 1:00,17.6,,1.5,94
119,수원,2023-06-14 2:00,17.4,,1.4,95
119,수원,2023-06-14 3:00,17.3,,1.3,96
119,수원,2023-06-14 4:00,17.7,,1.2,95
119,수원,2023-06-14 5:00,17.5,,1.6,94
119,수원,2023-06-14 6:00,17.4,,2.1,93
119,수원,2023-06-14 7:00,17.8,,2.4,89
119,수원,2023-06-14 8:00,18.6,,1.6,85
119,수원,2023-06-14 9:00,20.8,,1.2,75
119,수원,2023-06-14 10:00,22.3,,1.4,70
119,수원,2023-06-14 11:00,22.9,,2.2,64
119,수원,2023-06-14 12:00,23.6,,1.8,58
119,수원,2023-06-14 13:00,24.8,,2.8,53
119,수원,2023-06-14 14:00,24.9,,3.5,55
119,수원,2023-06-14 15:00,26.1,,3.2,47
119,수원,2023-06-14 16:00,26.2,,3.3,48
119,수원,2023-06-14 17:00,25.4,,3.1,50
119,수원,2023-06-14 18:00,24.7,,2.9,49
119,수원,2023-06-14 19:00,22.6,,2.7,57
119,수원,2023-06-14 20:00,20.2,,1.7,77
119,수원,2023-06-14 21:00,18.7,,2.3,86
119,수원,2023-06-14 22:00,18.3,,1.1,88
119,수원,2023-06-14 23:00,18.2,,0.9,90
119,수원,2023-06-15 0:00,17.8,,1.6,90
119,수원,2023-06-15 1:00,18,,1.1,88
119,수원,2023-06-15 2:00,17,,1,90
119,수원,2023-06-15 3:00,16.8,,1,91
119,수원,2023-06-15 4:00,16.7,,0.5,94
119,수원,2023-06-15 5:00,16.2,,0.1,94
119,수원,2023-06-15 6:00,16.4,,0.2,95
119,수원,2023-06-15 7:00,18.7,,1.5,85
119,수원,2023-06-15 8:00,20.5,,1.8,76
119,수원,2023-06-15 9:00,21.8,,1.8,70
119,수원,2023-06-15 10:00,22.6,,1.4,67
119,수원,2023-06-15 11:00,24.2,,2.2,62
119,수원,2023-06-15 12:00,24,,2.2,65
119,수원,2023-06-15 13:00,23.1,0.6,1.7,77
119,수원,2023-06-15 14:00,25,0.5,2,65
119,수원,2023-06-15 15:00,26.4,,2.6,57
119,수원,2023-06-15 16:00,25.9,0,3.4,57
119,수원,2023-06-15 17:00,25.6,,4.6,60
119,수원,2023-06-15 18:00,25.1,,3.1,54
119,수원,2023-06-15 19:00,22.8,,2.7,65
119,수원,2023-06-15 20:00,21.2,,2.3,70
119,수원,2023-06-15 21:00,19.9,,1.8,76
119,수원,2023-06-15 22:00,18.8,,2,82
119,수원,2023-06-15 23:00,18.4,,1.8,90
119,수원,2023-06-16 0:00,18.1,,1.6,92
119,수원,2023-06-16 1:00,17.8,,0.4,93
119,수원,2023-06-16 2:00,17.3,,0.1,93
119,수원,2023-06-16 3:00,17,,1,95
119,수원,2023-06-16 4:00,17.1,,1.2,96
119,수원,2023-06-16 5:00,17,,1.3,97
119,수원,2023-06-16 6:00,17.3,,1.1,97
119,수원,2023-06-16 7:00,18.6,,0.9,92
119,수원,2023-06-16 8:00,20.3,,0.8,82
119,수원,2023-06-16 9:00,22.2,,1.5,73
119,수원,2023-06-16 10:00,24.2,,2.2,59
119,수원,2023-06-16 11:00,25.5,,1.7,54
119,수원,2023-06-16 12:00,26.3,,3.3,45
119,수원,2023-06-16 13:00,27,,3.1,44
119,수원,2023-06-16 14:00,27.6,,2.9,45
119,수원,2023-06-16 15:00,28,,3,43
119,수원,2023-06-16 16:00,28,,3.2,43
119,수원,2023-06-16 17:00,27.7,,3,43
119,수원,2023-06-16 18:00,27.1,,3,47
119,수원,2023-06-16 19:00,25.4,,2.4,52
119,수원,2023-06-16 20:00,22.7,,2.7,62
119,수원,2023-06-16 21:00,20.8,,1.2,71
119,수원,2023-06-16 22:00,19.9,,0.9,74
119,수원,2023-06-16 23:00,19.1,,0.5,78
119,수원,2023-06-17 0:00,18.4,,0.6,84
119,수원,2023-06-17 1:00,18.3,,0,83
119,수원,2023-06-17 2:00,17.5,,0.9,89
119,수원,2023-06-17 3:00,17,,0.5,90
119,수원,2023-06-17 4:00,16.6,,0.2,90
119,수원,2023-06-17 5:00,16.4,,1.2,92
119,수원,2023-06-17 6:00,16.6,,0.4,92
119,수원,2023-06-17 7:00,19.2,,0.6,82
119,수원,2023-06-17 8:00,21.9,,1.1,67
119,수원,2023-06-17 9:00,24,,1.1,52
119,수원,2023-06-17 10:00,25.5,,2,50
119,수원,2023-06-17 11:00,26.5,,2.8,43
119,수원,2023-06-17 12:00,27.7,,2.4,46
119,수원,2023-06-17 13:00,28.6,,2.3,41
119,수원,2023-06-17 14:00,29.4,,3,39
119,수원,2023-06-17 15:00,29.5,,3.6,40
119,수원,2023-06-17 16:00,28,,3.3,37
119,수원,2023-06-17 17:00,26.4,,3.3,40
119,수원,2023-06-17 18:00,24.6,,2.8,41
119,수원,2023-06-17 19:00,23.7,,2.1,42
119,수원,2023-06-17 20:00,22.7,,1.8,47
119,수원,2023-06-17 21:00,21.2,,1.6,65
119,수원,2023-06-17 22:00,20.6,,2.2,78
119,수원,2023-06-17 23:00,20.6,,1.7,81
119,수원,2023-06-18 0:00,20.4,,1.6,82
119,수원,2023-06-18 1:00,19.8,,1.7,85
119,수원,2023-06-18 2:00,19.6,,0.6,86
119,수원,2023-06-18 3:00,19.1,,1.4,91
119,수원,2023-06-18 4:00,19,,1.3,93
119,수원,2023-06-18 5:00,18.9,,0.5,93
119,수원,2023-06-18 6:00,19.2,,1.9,94
119,수원,2023-06-18 7:00,20.4,,0.9,88
119,수원,2023-06-18 8:00,21.9,,0.6,80
119,수원,2023-06-18 9:00,23.1,,1.3,72
119,수원,2023-06-18 10:00,25,,1,62
119,수원,2023-06-18 11:00,27,,2.2,54
119,수원,2023-06-18 12:00,28.5,,2.3,49
119,수원,2023-06-18 13:00,29.6,,2.4,50
119,수원,2023-06-18 14:00,30.6,,2.3,46
119,수원,2023-06-18 15:00,29.4,,3.7,49
119,수원,2023-06-18 16:00,28.7,,3.1,51
119,수원,2023-06-18 17:00,27.9,,3.3,51
119,수원,2023-06-18 18:00,27.3,,2.9,50
119,수원,2023-06-18 19:00,25.3,,2.4,54
119,수원,2023-06-18 20:00,23.3,,1.3,60
119,수원,2023-06-18 21:00,22.1,,1,66
119,수원,2023-06-18 22:00,21.7,,1.2,68
119,수원,2023-06-18 23:00,21.3,,1,73
119,수원,2023-06-19 0:00,20.9,,0.9,74
119,수원,2023-06-19 1:00,20.6,,0.6,76
119,수원,2023-06-19 2:00,20.2,,1,81
119,수원,2023-06-19 3:00,20.1,,1.3,82
119,수원,2023-06-19 4:00,19.4,,0.1,84
119,수원,2023-06-19 5:00,19.6,,1.7,76
119,수원,2023-06-19 6:00,19.9,,0,80
119,수원,2023-06-19 7:00,23.4,,0.3,67
119,수원,2023-06-19 8:00,26.4,,3,60
119,수원,2023-06-19 9:00,28.1,,2.5,54
119,수원,2023-06-19 10:00,29.3,,3.2,51
119,수원,2023-06-19 11:00,30.3,,3.2,46
119,수원,2023-06-19 12:00,31.6,,2.6,46
119,수원,2023-06-19 13:00,32.4,,2.7,43
119,수원,2023-06-19 14:00,32.6,,2,42
119,수원,2023-06-19 15:00,32.9,,2.6,42
119,수원,2023-06-19 16:00,33.3,,2.5,42
119,수원,2023-06-19 17:00,33,,1.7,42
119,수원,2023-06-19 18:00,29.7,,3.1,53
119,수원,2023-06-19 19:00,27,,3.9,60
119,수원,2023-06-19 20:00,25.9,,1.3,61
119,수원,2023-06-19 21:00,24.8,,1,64
119,수원,2023-06-19 22:00,23.9,,0.7,67
119,수원,2023-06-19 23:00,23.2,,1.7,72
119,수원,2023-06-20 0:00,23,,0.9,71
119,수원,2023-06-20 1:00,22,,0.4,75
119,수원,2023-06-20 2:00,21.2,,0.4,79
119,수원,2023-06-20 3:00,20.8,,0.4,81
119,수원,2023-06-20 4:00,21.2,,0.8,78
119,수원,2023-06-20 5:00,21,,0.6,75
119,수원,2023-06-20 6:00,21.4,,0.5,76
119,수원,2023-06-20 7:00,23.2,,2.5,51
119,수원,2023-06-20 8:00,24.9,,3,45
119,수원,2023-06-20 9:00,24.9,,2.7,44
119,수원,2023-06-20 10:00,25,,2.6,45
119,수원,2023-06-20 11:00,25.6,,3,44
119,수원,2023-06-20 12:00,25.1,,2.8,46
119,수원,2023-06-20 13:00,24.9,0,4.8,48
119,수원,2023-06-20 14:00,25.6,0,3.7,48
119,수원,2023-06-20 15:00,25.4,0,3,51
119,수원,2023-06-20 16:00,25.2,0,3,53
119,수원,2023-06-20 17:00,25.4,0,2.7,51
119,수원,2023-06-20 18:00,25.4,,1.4,52
119,수원,2023-06-20 19:00,25.1,0,0.9,52
119,수원,2023-06-20 20:00,25,0,2.5,53
119,수원,2023-06-20 21:00,24.4,0,2.6,56
119,수원,2023-06-20 22:00,23.3,0.2,1.2,68
119,수원,2023-06-20 23:00,19.5,3.8,3,94
119,수원,2023-06-21 0:00,19.4,14.5,1.6,96
119,수원,2023-06-21 1:00,19.1,0.8,3.6,94
119,수원,2023-06-21 2:00,18.8,0.7,3.6,95
119,수원,2023-06-21 3:00,18.3,0.9,3,95
119,수원,2023-06-21 4:00,18.4,4.1,2.5,96
119,수원,2023-06-21 5:00,18.6,2.5,1.3,97
119,수원,2023-06-21 6:00,18.6,1.5,2.3,97
119,수원,2023-06-21 7:00,18.8,2.1,2.2,98
119,수원,2023-06-21 8:00,19.1,1.3,2.6,98
119,수원,2023-06-21 9:00,19.5,1.7,2.3,97
119,수원,2023-06-21 10:00,19.9,0.7,2.3,97
119,수원,2023-06-21 11:00,20.4,0.4,1.4,95
119,수원,2023-06-21 12:00,20.9,0.1,0.9,93
119,수원,2023-06-21 13:00,21,0,1.1,93
119,수원,2023-06-21 14:00,21.1,0,2.3,94
119,수원,2023-06-21 15:00,22,0.2,2.2,90
119,수원,2023-06-21 16:00,22.2,,2.3,86
119,수원,2023-06-21 17:00,23.5,,2.4,79
119,수원,2023-06-21 18:00,22.4,,2.4,83
119,수원,2023-06-21 19:00,20.8,0,2.3,90
119,수원,2023-06-21 20:00,20.9,,1.4,91
119,수원,2023-06-21 21:00,20.4,,2.6,92
119,수원,2023-06-21 22:00,20.3,,2.9,92
119,수원,2023-06-21 23:00,20.1,,1.6,93
119,수원,2023-06-22 0:00,19.6,,1.6,95
119,수원,2023-06-22 1:00,19.4,,1.2,96
119,수원,2023-06-22 2:00,19.5,,0.6,95
119,수원,2023-06-22 3:00,19.5,,1.9,95
119,수원,2023-06-22 4:00,19.5,,0.6,94
119,수원,2023-06-22 5:00,19.1,0.1,1.6,92
119,수원,2023-06-22 6:00,18.9,0.1,0.8,96
119,수원,2023-06-22 7:00,19.4,,1.1,94
119,수원,2023-06-22 8:00,20.8,,2,84
119,수원,2023-06-22 9:00,22.1,,2.8,75
119,수원,2023-06-22 10:00,23.3,,3.2,65
119,수원,2023-06-22 11:00,24.4,,2.7,66
119,수원,2023-06-22 12:00,24.9,,3.6,66
119,수원,2023-06-22 13:00,24.9,,3.4,63
119,수원,2023-06-22 14:00,25.3,,4.4,61
119,수원,2023-06-22 15:00,25.5,,4.2,59
119,수원,2023-06-22 16:00,24.9,,4.3,62
119,수원,2023-06-22 17:00,24.1,,3.3,70
119,수원,2023-06-22 18:00,23,,3.4,74
119,수원,2023-06-22 19:00,22.1,,2.2,79
119,수원,2023-06-22 20:00,21.5,,2.1,82
119,수원,2023-06-22 21:00,21,,2.1,86
119,수원,2023-06-22 22:00,20.8,,1.8,89
119,수원,2023-06-22 23:00,20.5,,0.4,90
119,수원,2023-06-23 0:00,20.3,,0.3,90
119,수원,2023-06-23 1:00,19.5,,0.5,93
119,수원,2023-06-23 2:00,19.1,,0.5,96
119,수원,2023-06-23 3:00,19.4,,0.5,97
119,수원,2023-06-23 4:00,19.2,,0,95
119,수원,2023-06-23 5:00,19.6,,0,95
119,수원,2023-06-23 6:00,20.3,,1.4,94
119,수원,2023-06-23 7:00,21,,0.2,89
119,수원,2023-06-23 8:00,21.9,,1.4,82
119,수원,2023-06-23 9:00,22.6,,1.4,81
119,수원,2023-06-23 10:00,23.8,,1.6,75
119,수원,2023-06-23 11:00,24.7,,1.2,70
119,수원,2023-06-23 12:00,25.9,,1.8,65
119,수원,2023-06-23 13:00,27.3,,2,59
119,수원,2023-06-23 14:00,28.1,,1.8,54
119,수원,2023-06-23 15:00,28.5,,1.6,56
119,수원,2023-06-23 16:00,28.1,,2.4,62
119,수원,2023-06-23 17:00,28.6,,2.6,61
119,수원,2023-06-23 18:00,27.7,,2.1,62
119,수원,2023-06-23 19:00,26.8,,2.1,63
119,수원,2023-06-23 20:00,24.6,,1.5,74
119,수원,2023-06-23 21:00,23.4,,0.9,81
119,수원,2023-06-23 22:00,22.4,,1.2,86
119,수원,2023-06-23 23:00,21.9,,1,88
119,수원,2023-06-24 0:00,21.5,,0.7,90
119,수원,2023-06-24 1:00,20.9,,0.3,91
119,수원,2023-06-24 2:00,20.6,,0,93
119,수원,2023-06-24 3:00,20.4,,0.5,94
119,수원,2023-06-24 4:00,21.5,,1.8,86
119,수원,2023-06-24 5:00,20.9,,0.2,90
119,수원,2023-06-24 6:00,20.8,,0,92
119,수원,2023-06-24 7:00,22.5,,1.7,84
119,수원,2023-06-24 8:00,23.4,,2.2,79
119,수원,2023-06-24 9:00,25.1,,1.9,71
119,수원,2023-06-24 10:00,26.3,,1.8,67
119,수원,2023-06-24 11:00,27.5,,1.7,63
119,수원,2023-06-24 12:00,28.5,,2.6,57
119,수원,2023-06-24 13:00,29.4,,2.2,57
119,수원,2023-06-24 14:00,29.3,,2.5,59
119,수원,2023-06-24 15:00,29.8,,3.2,56
119,수원,2023-06-24 16:00,30.3,,2.9,56
119,수원,2023-06-24 17:00,29.9,,3.2,53
119,수원,2023-06-24 18:00,28.8,,2.3,58
119,수원,2023-06-24 19:00,27.7,,2.5,61
119,수원,2023-06-24 20:00,25.3,,2.1,70
119,수원,2023-06-24 21:00,23.9,,1.9,77
119,수원,2023-06-24 22:00,23.4,,1.5,80
119,수원,2023-06-24 23:00,22.6,,1.1,84
119,수원,2023-06-25 0:00,21.9,,1.7,86
119,수원,2023-06-25 1:00,21.6,,2.2,86
119,수원,2023-06-25 2:00,21.4,,1.2,86
119,수원,2023-06-25 3:00,21.2,,0.9,87
119,수원,2023-06-25 4:00,21,,1.2,87
119,수원,2023-06-25 5:00,20.6,,0.9,89
119,수원,2023-06-25 6:00,20.8,,0.2,89
119,수원,2023-06-25 7:00,22.7,,0.8,81
119,수원,2023-06-25 8:00,24.6,,1.3,74
119,수원,2023-06-25 9:00,26.4,,1.8,70
119,수원,2023-06-25 10:00,28.3,,1.6,66
119,수원,2023-06-25 11:00,29.8,,1.7,59
119,수원,2023-06-25 12:00,30.5,,2.8,52
119,수원,2023-06-25 13:00,30.7,,2.5,51
119,수원,2023-06-25 14:00,31.1,,3.5,50
119,수원,2023-06-25 15:00,31.6,,2.9,48
119,수원,2023-06-25 16:00,31.4,,2.8,49
119,수원,2023-06-25 17:00,31.1,,2.6,50
119,수원,2023-06-25 18:00,30.7,,3.9,44
119,수원,2023-06-25 19:00,29.9,,2.5,46
119,수원,2023-06-25 20:00,29,,3.1,50
119,수원,2023-06-25 21:00,27.9,,2.2,53
119,수원,2023-06-25 22:00,27.3,,1.8,57
119,수원,2023-06-25 23:00,26.8,,1.5,59
119,수원,2023-06-26 0:00,26.4,,2.3,61
119,수원,2023-06-26 1:00,25.9,,2.9,62
119,수원,2023-06-26 2:00,25.6,0,3.5,61
119,수원,2023-06-26 3:00,25.1,0,3.5,64
119,수원,2023-06-26 4:00,23.2,0.2,2.9,79
119,수원,2023-06-26 5:00,21.5,6.5,2.8,95
119,수원,2023-06-26 6:00,21.2,7.7,2.6,96
119,수원,2023-06-26 7:00,21.6,0.8,3,95
119,수원,2023-06-26 8:00,22.3,0,4.6,91
119,수원,2023-06-26 9:00,22.9,0,3.4,90
119,수원,2023-06-26 10:00,23.8,0,3,87
119,수원,2023-06-26 11:00,24.4,,2.5,86
119,수원,2023-06-26 12:00,24.7,,2.8,84
119,수원,2023-06-26 13:00,24.7,0.1,2.4,87
119,수원,2023-06-26 14:00,24.4,0.5,2.4,89
119,수원,2023-06-26 15:00,25.4,0,2.8,85
119,수원,2023-06-26 16:00,26,0,4,80
119,수원,2023-06-26 17:00,25.9,,4.3,79
119,수원,2023-06-26 18:00,25,0.1,2.9,83
119,수원,2023-06-26 19:00,24.1,2.2,2.1,93
119,수원,2023-06-26 20:00,24.1,1.3,2,93
119,수원,2023-06-26 21:00,24,2.2,2.2,94
119,수원,2023-06-26 22:00,24,4.6,2.8,95
119,수원,2023-06-26 23:00,23.5,4.9,3.9,96
119,수원,2023-06-27 0:00,23.4,0.2,3.5,92
119,수원,2023-06-27 1:00,23.3,0,3.7,91
119,수원,2023-06-27 2:00,22.8,0.1,3.7,95
119,수원,2023-06-27 3:00,21.3,0.7,2.3,94
119,수원,2023-06-27 4:00,21.5,0,2.1,93
119,수원,2023-06-27 5:00,21.5,,3.4,91
119,수원,2023-06-27 6:00,21.4,,3,90
119,수원,2023-06-27 7:00,21.6,,3.1,90
119,수원,2023-06-27 8:00,22.1,,2.6,86
119,수원,2023-06-27 9:00,23.5,,2.4,81
119,수원,2023-06-27 10:00,24.9,,2.1,72
119,수원,2023-06-27 11:00,25.8,,3.2,68
119,수원,2023-06-27 12:00,26.8,,3.2,65
119,수원,2023-06-27 13:00,27.5,,3.8,61
119,수원,2023-06-27 14:00,28.3,,2.8,58
119,수원,2023-06-27 15:00,28.8,,2.4,59
119,수원,2023-06-27 16:00,29.4,,3.1,53
119,수원,2023-06-27 17:00,29.5,,2.6,56
119,수원,2023-06-27 18:00,29.5,,2.1,56
119,수원,2023-06-27 19:00,28.7,,2.2,56
119,수원,2023-06-27 20:00,26.5,,1.3,61
119,수원,2023-06-27 21:00,25.2,,1.4,70
119,수원,2023-06-27 22:00,24.3,,1,81
119,수원,2023-06-27 23:00,23.9,,1.5,87
119,수원,2023-06-28 0:00,23.7,,1.6,88
119,수원,2023-06-28 1:00,23.2,,0.7,89
119,수원,2023-06-28 2:00,23.5,,1.1,89
119,수원,2023-06-28 3:00,23.4,,2.1,90
119,수원,2023-06-28 4:00,23.7,,2.6,87
119,수원,2023-06-28 5:00,23.4,,2.2,74
119,수원,2023-06-28 6:00,22.7,,1.5,73
119,수원,2023-06-28 7:00,23.8,,2.1,68
119,수원,2023-06-28 8:00,24.5,,2.4,67
119,수원,2023-06-28 9:00,25.8,,1.5,66
119,수원,2023-06-28 10:00,26.9,,2.4,65
119,수원,2023-06-28 11:00,27.4,,2.2,67
119,수원,2023-06-28 12:00,26.7,,2.6,72
119,수원,2023-06-28 13:00,26.8,,2.4,72
119,수원,2023-06-28 14:00,27.4,,1.9,73
119,수원,2023-06-28 15:00,29.1,,0.9,64
119,수원,2023-06-28 16:00,27.9,0,2.8,72
119,수원,2023-06-28 17:00,26.4,,4.1,77
119,수원,2023-06-28 18:00,25.7,,2.2,83
119,수원,2023-06-28 19:00,25.5,,2.9,83
119,수원,2023-06-28 20:00,25.2,,2.6,84
119,수원,2023-06-28 21:00,24.8,,3.7,88
119,수원,2023-06-28 22:00,24.9,,2.7,88
